Sale ID, Year, Make, Model, Style, Is Active?, On Sale?, Has Sold?, Offer to Seller, Private Price PI, Trade In Price PI, Retail Price PI, CPO Price PI, Private Price L, Trade In Price L, Retail Price L, CPO Price L, Beepi Price
6495,2008,Toyota,Prius,4dr Hatchback (1.5L 4cyl gas/electric hybrid CVT),N, N, N, 13166,12970,11707,14469,17320,12970,11707,14469,17320,N/A
6496,2012,Subaru,Forester,2.5X Premium PZEV 4dr SUV AWD (2.5L 4cyl 4A),N, N, N, 19076,19605,18039,20963,23486,19605,18039,20963,23486,20000
6497,2011,Hyundai,Sonata,SE 4dr Sedan (2.4L 4cyl 6A),N, N, N, 14041,14267,13041,15396,17835,14267,13041,15396,17835,15300
6498,2010,MINI,Cooper,2dr Convertible (1.6L 4cyl 6M),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6499,2008,MINI,Cooper,S 2dr Hatchback (1.6L 4cyl Turbo 6M),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6500,2007,Ford,Edge,SEL Plus 4dr SUV (3.5L 6cyl 6A),N, N, N, 13610,12962,11350,14957,0,12962,11350,14957,0,N/A
6501,2013,Nissan,370Z,Touring 2dr Convertible (3.7L 6cyl 7A),N, N, Y, 37500,38792,36500,40855,43773,38792,36500,40855,43773,38500
6502,2013,Kia,Soul,4dr Wagon (1.6L 4cyl 6M),N, N, N, 11837,12061,10806,13008,14171,12061,10806,13008,14171,N/A
6503,2012,Hyundai,Elantra,GLS 4dr Sedan (1.8L 4cyl 6A),N, N, N, 12301,12387,11057,13518,15533,12387,11057,13518,15533,N/A
6504,2010,Honda,Accord,EX 2dr Coupe (2.4L 4cyl 5A),N, N, N, 14495,14556,13068,15929,18026,14556,13068,15929,18026,N/A
6505,2012,Toyota,Prius Plug-in,4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),N, N, N, 23150,23746,22150,25074,28176,23746,22150,25074,28176,N/A
6506,2013,Ford,Focus,Titanium 4dr Hatchback (2.0L 4cyl 6AM),N, N, Y, 17978,18452,16912,19757,21227,18452,16912,19757,21227,18800
6507,2011,Porsche,Panamera,4dr Sedan (3.6L 6cyl 7AM),N, N, N, 56292,57579,54200,61860,68067,57579,54200,61860,68067,N/A
6508,2006,Lexus,IS 350,4dr Sedan (3.5L 6cyl 6A),N, N, N, 14687,14195,12764,16140,0,14195,12764,16140,0,N/A
6509,2008,MINI,Cooper,2dr Hatchback (1.6L 4cyl 6M),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6510,2011,Volkswagen,Jetta,SE 4dr Sedan (2.5L 5cyl 6A),N, N, N, 13336,13283,11733,14656,16437,13283,11733,14656,16437,N/A
6511,2014,Audi,A8,3.0T quattro 4dr Sedan AWD (3.0L 6cyl S/C 8A),N, N, N, 77827,80158,75310,85525,0,80158,75310,85525,0,N/A
6512,2011,Jeep,Compass,4dr SUV (2.0L 4cyl 5M),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6513,2010,Audi,A4,2.0T Premium 4dr Sedan (2.0L 4cyl Turbo CVT),N, N, N, 17544,17450,15655,19280,21211,17450,15655,19280,21211,N/A
6514,2011,BMW,3 Series,328i 4dr Sedan (3.0L 6cyl 6M),N, N, N, 23091,23044,20787,25375,28555,23044,20787,25375,28555,N/A
6515,2013,Subaru,XV Crosstrek,Limited 4dr SUV AWD (2.0L 4cyl CVT),N, N, N, 20106,20765,19073,22095,24152,20765,19073,22095,24152,N/A
6516,2011,Honda,Insight,EX 4dr Hatchback (1.3L 4cyl gas/electric hybrid CVT),N, N, N, 13889,13983,12540,15263,16977,13983,12540,15263,16977,15200
6517,2012,Ford,Focus,S 4dr Sedan (2.0L 4cyl 5M),N, N, N, 9252,9102,7805,10168,11500,9102,7805,10168,11500,N/A
6518,2011,Toyota,Camry,LE 4dr Sedan (2.5L 4cyl 6A),N, N, N, 13863,13857,12355,15235,17431,13857,12355,15235,17431,N/A
6519,2014,Mazda,MAZDA6,i Touring 4dr Sedan (2.5L 4cyl 6A),N, N, N, 20283,20649,19283,21678,24050,20649,19283,21678,24050,N/A
6520,2013,Audi,S5,Premium Plus quattro 2dr Coupe AWD (3.0L 6cyl S/C 7AM),N, N, N, 42731,44278,41731,46597,50569,44278,41731,46597,50569,N/A
6521,2012,Honda,CR-V,LX 4dr SUV (2.4L 4cyl 5A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6522,2009,Audi,A4,3.2 Premium Plus quattro 4dr Sedan AWD (3.2L 6cyl 6A),N, N, N, 18250,18277,16595,20056,23536,18277,16595,20056,23536,N/A
6523,2012,Honda,Civic,LX 2dr Coupe (1.8L 4cyl 5A),N, N, N, 13330,13504,12105,14649,15271,13504,12105,14649,15271,N/A
6524,2011,Audi,A8,L 4.2 quattro 4dr Sedan AWD (4.2L 8cyl 8A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6525,2010,Toyota,RAV4,Sport 4dr SUV (3.5L 6cyl 5A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6526,2013,Toyota,Prius,Three 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),N, N, N, 22401,22861,21401,24069,26621,22861,21401,24069,26621,N/A
6527,2013,BMW,X3,xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A),N, N, N, 26622,27424,25622,28907,32026,27424,25622,28907,32026,N/A
6528,2007,Jaguar,XK-Series,XKR 2dr Coupe (4.2L 8cyl S/C 6A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6529,2011,Toyota,Camry,LE 4dr Sedan (2.5L 4cyl 6A),N, N, N, 13948,13981,12493,15328,17528,13981,12493,15328,17528,N/A
6530,2011,BMW,3 Series,335i 2dr Coupe (3.0L 6cyl Turbo 6M),N, N, Y, 29147,29135,26531,32030,35702,29135,26531,32030,35702,28595
6531,2011,BMW,3 Series,328i 2dr Convertible (3.0L 6cyl 6M),N, N, N, 30542,30815,28192,33563,37481,25123,22737,29138,31618,27100
7529,2011,Land-Rover,Range Rover Sport,HSE 4dr SUV 4WD (5.0L 8cyl 6A),N, N, N, 39688,41035,38472,43614,48452,41035,38472,43614,48452,N/A
7530,2012,Volvo,C30,T5 2dr Hatchback (2.5L 5cyl Turbo 6M),N, N, N, 18171,18361,16395,19969,22419,18361,16395,19969,22419,N/A
7531,2014,Subaru,BRZ,Limited 2dr Coupe (2.0L 4cyl 6A),N, N, Y, 23189,23744,22189,24957,0,23744,22189,24957,0,22895
7532,2009,MINI,Cooper,S 2dr Hatchback (1.6L 4cyl Turbo 6M),N, N, N, 15641,14985,13224,17189,0,14985,13224,17189,0,N/A
7533,2011,Volkswagen,Tiguan,SE 4dr SUV w/Sunroof  Navigation (2.0L 4cyl Turbo 6A),N, N, N, 19814,20180,18425,21774,24301,20180,18425,21774,24301,N/A
7534,2012,Toyota,Prius Plug-in,4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),N, N, N, 23546,24164,22546,25509,28627,24164,22546,25509,28627,N/A
7535,2009,Dodge,Challenger,SE 2dr Coupe (3.5L 6cyl 5A),N, N, N, 17514,17247,15484,19247,21694,17247,15484,19247,21694,N/A
7536,2010,MINI,Cooper,S 2dr Convertible (1.6L 4cyl Turbo 6M),N, N, N, 18909,18614,16731,20780,23403,18614,16731,20780,23403,N/A
7537,2012,Toyota,Camry,LE 4dr Sedan (2.5L 4cyl 6A),N, N, Y, 15492,15840,14394,17025,19288,15840,14394,17025,19288,16100
7538,2012,Volkswagen,Tiguan,SE 4dr SUV w/Sunroof  Navigation (2.0L 4cyl Turbo 6A),N, N, Y, 20332,20924,19253,22343,24687,19071,17469,21909,23222,14400
7539,2012,Honda,Civic,Si 2dr Coupe w/Nav (2.4L 4cyl 6M),N, N, N, 17690,18186,16652,19440,21281,18186,16652,19440,21281,N/A
7540,2008,Audi,A3,2.0T 4dr Wagon (2.0L 4cyl Turbo 6A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7541,2014,Mercedes-Benz,E-Class,E350 2dr Coupe (3.5L 6cyl 7A),N, N, N, 43590,45415,42590,47834,50666,45415,42590,47834,50666,N/A
7542,2011,MINI,Cooper,S 2dr Hatchback (1.6L 4cyl Turbo 6M),N, N, N, 16969,17096,15642,18648,20919,17096,15642,18648,20919,N/A
7543,2010,Ford,Fusion,SPORT 4dr Sedan AWD (3.5L 6cyl 6A),Y, N, Y, 16886,16550,14684,18557,20633,13971,12056,16741,18337,12800
7544,2009,BMW,3 Series,335i 4dr Sedan (3.0L 6cyl Turbo 6M),N, N, N, 19262,18944,17031,21168,24534,18944,17031,21168,24534,N/A
7545,2013,Nissan,Versa,1.6 SV 4dr Sedan (1.6L 4cyl CVT),N, N, N, 11740,11846,10740,12698,14063,11846,10740,12698,14063,12300
7546,2010,Honda,Accord,EX 2dr Coupe (2.4L 4cyl 5A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7547,2012,Toyota,Prius Plug-in,Advanced 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),N, N, Y, 26461,27114,25461,28481,31843,27114,25461,28481,31843,27500
7548,2008,BMW,1 Series,128i 2dr Convertible (3.0L 6cyl 6M),N, N, N, 17177,16573,14708,18876,0,16573,14708,18876,0,N/A
7549,2012,Mazda,CX-9,Grand Touring 4dr SUV AWD (3.7L 6cyl 6A),N, N, Y, 26688,27238,25061,29328,32847,27238,25061,29328,32847,26220
7550,2011,BMW,3 Series,335i 4dr Sedan (3.0L 6cyl Turbo 6M),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7551,2011,Lexus,RX 350,4dr SUV AWD (3.5L 6cyl 6A),N, N, Y, 30626,31143,29099,33656,38005,27981,25856,32029,34838,30020
7552,2014,Mazda,MAZDA3,s Grand Touring 4dr Sedan (2.5L 4cyl 6A),N, N, N, 22730,23275,21730,24627,0,23275,21730,24627,0,N/A
7553,2013,Toyota,Sienna,XLE 8-Passenger 4dr Minivan (3.5L 6cyl 6A),N, N, N, 25426,26205,24426,27596,30104,26205,24426,27596,30104,N/A
7554,2013,Volkswagen,Jetta Hybrid,SEL 4dr Sedan (1.4L 4cyl Turbo gas/electric hybrid 7AM),N, N, N, 21198,21746,20198,22917,24662,21746,20198,22917,24662,N/A
7555,2012,Hyundai,Elantra,Limited 4dr Sedan (1.8L 4cyl 6A),N, N, N, 16202,16459,14985,17805,20059,16459,14985,17805,20059,N/A
7556,2013,Mercedes-Benz,C-Class,C250 Sport 4dr Sedan (1.8L 4cyl Turbo 7A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7557,2013,Ford,Mustang,GT Premium 2dr Coupe (5.0L 8cyl 6M),N, N, Y, 29152,29757,27435,32036,33915,29757,27435,32036,33915,28595
7558,2013,Chevrolet,Malibu,LS 4dr Sedan (2.5L 4cyl 6A),N, N, Y, 14216,14422,12883,15623,17100,14422,12883,15623,17100,13965
7559,2012,Toyota,Camry Hybrid,LE 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT),N, N, Y, 19322,19874,18322,21144,23779,19874,18322,21144,23779,20400
7560,2010,Volkswagen,Passat,Komfort 4dr Wagon (2.0L 4cyl Turbo 6AM),N, N, N, 13885,13629,11959,15259,17402,13629,11959,15259,17402,N/A
7561,2008,Honda,Odyssey,EX-L 4dr Minivan w/Nav  Rear Entertainment (3.5L 6cyl 5A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7562,2013,Hyundai,Veloster,3dr Hatchback w/Black Interior (1.6L 4cyl Turbo 6M),N, N, Y, 16513,16222,14889,18147,18944,15704,14300,17787,18581,16600
7563,2008,Honda,Fit,4dr Hatchback (1.5L 4cyl 5A),N, N, N, 8539,8094,6856,9384,11394,8094,6856,9384,11394,N/A
7564,2008,Jeep,Liberty,Sport 4dr SUV (3.7L 6cyl 6M),N, N, N, 10549,10129,8771,11593,0,10129,8771,11593,0,N/A
7565,2011,Mazda,MAZDA3,s Sport 4dr Hatchback (2.5L 4cyl 6M),N, N, Y, 13826,13885,12510,15194,17789,13885,12510,15194,17789,15200
7566,2012,Ford,Fiesta,S 4dr Sedan (1.6L 4cyl 5M),N, N, N, 9423,9422,8322,10355,11598,9422,8322,10355,11598,N/A
7567,2011,Volvo,C70,T5 2dr Convertible (2.5L 5cyl Turbo 5A),N, N, N, 22330,22826,21071,24539,27469,22826,21071,24539,27469,N/A
7568,2013,Audi,S5,Premium Plus quattro 2dr Coupe AWD (3.0L 6cyl S/C 7AM),N, N, Y, 47354,49072,46325,52038,56248,49072,46325,52038,56248,50200
7569,2013,Subaru,BRZ,Premium 2dr Coupe (2.0L 4cyl 6M),N, N, N, 20176,20488,19176,21478,23258,20488,19176,21478,23258,21400
7570,2011,Toyota,RAV4,Sport 4dr SUV (2.5L 4cyl 4A),N, N, N, 17536,17840,16336,19271,22073,17840,16336,19271,22073,N/A
7571,2010,Volkswagen,Eos,Komfort 2dr Convertible (2.0L 4cyl Turbo 6AM),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7572,2011,Mazda,MX-5 Miata,Touring 2dr Convertible (2.0L 4cyl 6M),N, N, Y, 15385,15602,14385,16711,19250,15602,14385,16711,19250,16700
7573,2013,MINI,Cooper,2dr Hatchback (1.6L 4cyl 6M),N, N, N, 14957,15359,13928,16437,18377,15359,13928,16437,18377,N/A
7574,2011,Honda,Accord,EX-L 4dr Sedan (2.4L 4cyl 5A),N, N, N, 15608,15858,14398,17152,19139,15858,14398,17152,19139,N/A
7575,2011,Mazda,CX-9,Touring 4dr SUV AWD (3.7L 6cyl 6A),N, N, N, 19794,20309,18702,21752,25121,20309,18702,21752,25121,N/A
7576,2014,Lexus,IS 250,4dr Sedan (2.5L 6cyl 6A),N, N, Y, 33402,33609,31543,36706,38551,33352,31302,36428,38265,34700
7577,2014,Toyota,Sienna,LE 8-Passenger 4dr Minivan (3.5L 6cyl 6A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7578,2007,Porsche,911,Carrera 4S 2dr Convertible AWD (3.8L 6cyl 6M),N, N, N, 46705,47340,44114,51325,0,47340,44114,51325,0,N/A
7579,2013,Honda,CR-V,EX 4dr SUV AWD (2.4L 4cyl 5A),N, N, Y, 21189,20984,19536,23285,24287,20255,18858,22603,23572,21600
7580,2012,Ford,Fusion,SEL 4dr Sedan (2.5L 4cyl 6A),N, N, N, 18038,17809,15917,19823,21489,17809,15917,19823,21489,N/A
7581,2013,Volkswagen,Golf R,4dr Hatchback AWD w/Sunroof  Navigation (2.0L 4cyl Turbo 6M),N, N, Y, 28676,29321,27676,30565,32406,29321,27676,30565,32406,28120
7582,2014,Jeep,Grand Cherokee,Limited 4dr SUV 4WD (3.6L 6cyl 8A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7583,2010,Honda,Fit,4dr Hatchback (1.5L 4cyl 5A),N, N, N, 11047,11090,9951,12140,14049,11090,9951,12140,14049,N/A
7584,2012,Honda,Civic,Natural Gas 4dr Sedan w/Nav (1.8L 4cyl 5A),Y, N, Y, 19182,19687,17985,21080,23115,18702,17020,21608,22516,13000
7585,2010,Nissan,Altima,2.5 S 2dr Coupe (2.5L 4cyl CVT),N, N, N, 12714,12759,11442,13972,0,12759,11442,13972,0,N/A
7586,2012,Audi,A6,2.0T Premium 4dr Sedan (2.0L 4cyl Turbo CVT),N, N, N, 30986,31839,29520,34051,37838,31839,29520,34051,37838,N/A
7587,2008,Honda,Fit,Sport 4dr Hatchback (1.5L 4cyl 5M),N, N, N, 8664,8233,6995,9521,11595,8233,6995,9521,11595,N/A
7588,2011,BMW,3 Series,328i 4dr Sedan (3.0L 6cyl 6M),N, N, N, 21490,21471,19328,23616,26714,21471,19328,23616,26714,N/A
7589,2009,Honda,Accord,LX 4dr Sedan (2.4L 4cyl 5A),N, N, N, 11132,11159,10063,12234,14370,11159,10063,12234,14370,N/A
7590,2007,BMW,3 Series,328i 2dr Convertible (3.0L 6cyl 6M),N, N, N, 18730,18104,16190,20583,0,18104,16190,20583,0,N/A
7591,2008,Volkswagen,GTI,2dr Hatchback (2.0L 4cyl Turbo 6AM),N, N, Y, 11034,10421,8867,12126,0,10421,8867,12126,0,11900
7592,2014,Porsche,Cayman,S 2dr Coupe (3.4L 6cyl 6M),N, N, Y, 61718,63765,59813,67823,0,59317,55579,64634,67955,59565
7593,2014,Honda,CR-V,LX 4dr SUV (2.4L 4cyl 5A),N, N, Y, 19384,19758,18384,20795,0,19758,18384,20795,0,20800
7594,2014,Mercedes-Benz,C-Class,C250 Sport 4dr Sedan (1.8L 4cyl Turbo 7A),N, N, N, 29165,30100,28106,32050,0,30100,28106,32050,0,32000
7595,2012,Acura,MDX,4dr SUV AWD w/Technology Package (3.7L 6cyl 6A),N, N, Y, 30843,31774,29843,33354,37049,31774,29843,33354,37049,31800
7596,2013,Hyundai,Genesis Coupe,2.0T Premium 2dr Coupe (2.0L 4cyl Turbo 8A),N, N, Y, 21710,22188,20710,23318,25798,22188,20710,23318,25798,21565
7597,2010,Volkswagen,CC,Luxury PZEV 4dr Sedan (2.0L 4cyl Turbo 6AM),N, N, N, 15896,16049,14609,17469,19700,16049,14609,17469,19700,N/A
7598,2011,BMW,1 Series,128i 2dr Coupe (3.0L 6cyl 6M),N, N, N, 17896,17912,16089,19666,22496,17912,16089,19666,22496,N/A
7599,2012,MINI,Cooper Coupe,S 2dr Hatchback (1.6L 4cyl Turbo 6M),N, N, Y, 19229,18490,16740,21131,22553,18240,16513,20862,22280,19700
7600,2013,Hyundai,Sonata,Limited 4dr Sedan (2.4L 4cyl 6A),N, N, N, 19110,19581,17985,21000,23377,19581,17985,21000,23377,N/A
7601,2010,Lexus,RX 350,4dr SUV AWD (3.5L 6cyl 6A),N, N, N, 26163,26173,23989,28751,33103,26173,23989,28751,33103,N/A
7602,2010,Hyundai,Genesis,4.6 4dr Sedan (4.6L 8cyl 6A),N, N, N, 18968,19134,17432,20844,23931,19134,17432,20844,23931,N/A
7603,2011,Infiniti,G Coupe,IPL 2dr Coupe (3.7L 6cyl 7A),N, N, N, 28102,29003,27102,30696,0,29003,27102,30696,0,N/A
7604,2009,BMW,1 Series,135i 2dr Coupe (3.0L 6cyl Turbo 6M),N, N, N, 18848,18717,16978,20713,24111,18717,16978,20713,24111,20700
7605,2011,Nissan,370Z,2dr Coupe (3.7L 6cyl 6M),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7606,2012,Honda,Odyssey,EX 4dr Minivan (3.5L 6cyl 5A),N, N, N, 21524,22175,20369,23653,26045,22175,20369,23653,26045,N/A
7607,2013,Toyota,Prius,Five 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),N, N, Y, 23693,24248,22693,25433,28139,24248,22693,25433,28139,24600
7608,2012,Honda,Accord,SE 4dr Sedan (2.4L 4cyl 5A),N, N, N, 14446,14745,13363,15875,17609,14745,13363,15875,17609,N/A
7609,2012,Honda,Accord,EX-L V-6 4dr Sedan w/Navigation (3.5L 6cyl 5A),N, N, N, 19658,20247,18590,21603,23728,20247,18590,21603,23728,N/A
7610,2011,Audi,S5,Premium Plus quattro 2dr Coupe AWD (4.2L 8cyl 6A),N, N, N, 33900,34901,32740,37253,0,34901,32740,37253,0,N/A
7611,2010,Infiniti,G37 Coupe,Sport 2dr Coupe (3.7L 6cyl 6M),N, N, N, 21990,22455,20819,24165,0,22455,20819,24165,0,N/A
7612,2013,Acura,ILX,4dr Sedan w/Technology Package (2.0L 4cyl 5A),Y, N, Y, 24483,25131,23483,26374,28978,21734,20234,23823,27047,18500
7613,2011,Nissan,Rogue,SV 4dr SUV AWD (2.5L 4cyl CVT),N, N, N, 18539,18759,17221,20373,0,18759,17221,20373,0,N/A
7614,2012,Land-Rover,LR4,4dr SUV 4WD (5.0L 8cyl 6A),N, N, Y, 40302,41499,38837,44288,48782,41499,38837,44288,48782,39235
7615,2011,Toyota,Camry,SE 4dr Sedan (2.5L 4cyl 6A),N, N, N, 14309,14453,13018,15725,17979,14453,13018,15725,17979,N/A
7616,2013,MINI,Cooper,S 2dr Hatchback (1.6L 4cyl Turbo 6M),N, N, N, 21396,21724,19981,23513,25612,21724,19981,23513,25612,N/A
7617,2008,BMW,3 Series,335i 4dr Sedan (3.0L 6cyl Turbo 6M),N, N, N, 16806,16435,14724,18469,0,16435,14724,18469,0,N/A
7618,2012,Nissan,Maxima,3.5 S 4dr Sedan (3.5L 6cyl CVT),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7619,2010,Mazda,MAZDA3,i Touring 4dr Sedan (2.0L 4cyl 5A),N, N, Y, 11280,11144,9873,12396,14997,11144,9873,12396,14997,12400
7620,2013,Toyota,Camry,SE 4dr Sedan (2.5L 4cyl 6A),N, N, Y, 16938,17352,15938,18490,20565,17352,15938,18490,20565,18500
7621,2009,Toyota,Camry,LE 4dr Sedan (2.4L 4cyl 5M),N, N, N, 10754,10482,9118,11818,0,10482,9118,11818,0,N/A
7622,2013,Volkswagen,Tiguan,SEL 4dr SUV (2.0L 4cyl Turbo 6A),Y, N, Y, 25755,26485,24755,27806,29989,22596,20954,25305,26100,21000
7623,2012,Audi,S4,Premium Plus quattro 4dr Sedan AWD (3.0L 6cyl S/C 7AM),N, N, N, 34423,35645,33367,37828,40938,35645,33367,37828,40938,37800
7624,2012,Subaru,Legacy,2.5i Premium PZEV 4dr Sedan AWD (2.5L 4cyl CVT),N, N, N, 16014,16378,14913,17598,19538,16378,14913,17598,19538,N/A
7625,2010,Honda,Civic,LX-S 4dr Sedan (1.8L 4cyl 5A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7626,2012,Mercedes-Benz,GLK-Class,GLK350 4MATIC 4dr SUV AWD (3.5L 6cyl 7A),N, N, Y, 28096,28624,26414,30875,34210,28624,26414,30875,34210,28405
7627,2010,Honda,Civic,Si 2dr Coupe (2.0L 4cyl 6M),N, N, N, 13602,13804,12564,14948,15716,13804,12564,14948,15716,N/A
7628,2010,MINI,Cooper Clubman,3dr Hatchback (1.6L 4cyl 6M),N, N, N, 12274,12082,10635,13488,15739,12082,10635,13488,15739,N/A
7629,2011,Kia,Sportage,LX 4dr SUV (2.4L 4cyl 6A),N, N, Y, 12760,12811,11453,14023,16054,12811,11453,14023,16054,13300
7630,2010,Honda,Accord,LX-P 4dr Sedan (2.4L 4cyl 5A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7631,2011,BMW,3 Series,328i 4dr Sedan (3.0L 6cyl 6M),N, N, Y, 21736,21832,19723,23886,27014,21832,19723,23886,27014,22700
7632,2013,BMW,5 Series,535i 4dr Sedan (3.0L 6cyl Turbo 6M),N, N, N, 41380,42687,40010,45473,49449,42687,40010,45473,49449,N/A
7633,2011,Subaru,Forester,2.5X Premium 4dr SUV AWD (2.5L 4cyl 4A),N, N, N, 16531,16857,15531,18033,19249,16857,15531,18033,19249,N/A
7634,2010,Acura,TSX,4dr Sedan (2.4L 4cyl 5A),N, N, N, 15035,15166,13697,16523,19187,15166,13697,16523,19187,N/A
7635,2014,Honda,CR-V,LX 4dr SUV (2.4L 4cyl 5A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7636,2011,Kia,Forte,EX 4dr Hatchback (2.0L 4cyl 6A),N, N, N, 12002,12082,10856,13190,15431,12082,10856,13190,15431,N/A
7637,2011,Kia,Optima,Hybrid 4dr Sedan (2.4L 4cyl gas/electric hybrid 6A),N, N, Y, 15804,16038,14567,17368,20035,16038,14567,17368,20035,15960
7638,2013,Kia,Rio,LX 4dr Hatchback (1.6L 4cyl 6A),N, N, N, 11952,12049,10952,12906,14769,12049,10952,12906,14769,N/A
7639,2013,Chevrolet,Sonic,LT 4dr Sedan (1.8L 4cyl 6A),N, N, Y, 13217,13352,11923,14525,15900,13352,11923,14525,15900,13490
7640,2012,BMW,X5,xDrive35i Premium 4dr SUV AWD (3.0L 6cyl Turbo 8A),Y, N, Y, 35989,36710,33815,39549,44058,34231,31518,38767,41695,31000
7641,2012,BMW,3 Series,328i 4dr Wagon (3.0L 6cyl 6M),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7642,2014,Ford,Explorer,XLT 4dr SUV (3.5L 6cyl 6A),N, N, N, 28093,28919,27093,30541,0,28919,27093,30541,0,N/A
7643,2010,Nissan,Murano,SL 4dr SUV (3.5L 6cyl CVT),N, N, N, 18432,18303,16417,20255,23049,18303,16417,20255,23049,N/A
7644,2013,Hyundai,Genesis Coupe,2.0T 2dr Coupe (2.0L 4cyl Turbo 8A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7645,2013,Toyota,Highlander,SE 4dr SUV (3.5L 6cyl 5A),N, N, Y, 26265,27008,25265,28350,31227,26539,24896,29299,30844,26505
7646,2012,BMW,3 Series,335is 2dr Convertible (3.0L 6cyl Turbo 6M),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7647,2009,Toyota,RAV4,4dr SUV (2.5L 4cyl 4A),N, N, N, 12628,12484,11065,13878,16686,12484,11065,13878,16686,N/A
7648,2012,MINI,Cooper Countryman,S ALL4 4dr Wagon AWD (1.6L 4cyl Turbo 6M),N, N, Y, 22975,23068,21116,25248,27639,23068,21116,25248,27639,25200
7649,2012,Honda,Civic,EX 2dr Coupe (1.8L 4cyl 5A),N, N, N, 14566,14864,13566,15926,17592,14864,13566,15926,17592,N/A
7650,2011,Honda,Fit,Sport 4dr Hatchback (1.5L 4cyl 5A),N, N, Y, 12344,12424,11136,13565,15491,12424,11136,13565,15491,12900
7651,2011,Hyundai,Sonata,Limited 4dr Sedan w/Wine Interior (2.0L 4cyl Turbo 6A),N, N, N, 15653,15888,14653,17018,19608,14902,13719,16977,18145,N/A
7652,2013,Honda,CR-V,EX 4dr SUV (2.4L 4cyl 5A),N, N, Y, 18767,19222,17767,20320,22362,19222,17767,20320,22362,20300
7653,2013,Subaru,BRZ,Limited 2dr Coupe (2.0L 4cyl 6A),N, N, N, 23350,23814,22350,24951,0,23814,22350,24951,0,N/A
7654,2013,Ford,Fusion Energi,SE Luxury 4dr Sedan (2.0L 4cyl gas/electric hybrid CVT),N, N, Y, 25505,26108,24505,27454,29632,26108,24505,27454,29632,25555
7655,2010,Volkswagen,Jetta,TDI 4dr Sedan (2.0L 4cyl Turbodiesel 6M),N, N, Y, 14250,14333,12984,15660,17839,14333,12984,15660,17839,15600
7656,2012,Ford,Edge,SEL 4dr SUV AWD (3.5L 6cyl 6A),N, N, N, 20460,20675,18840,22484,24943,18411,16475,21272,22898,20900
7657,2012,Ford,Focus,SE 4dr Sedan (2.0L 4cyl 5M),N, N, Y, 11109,10977,9610,12208,13602,10977,9610,12208,13602,11590
7658,2013,Honda,Civic,EX 4dr Sedan (1.8L 4cyl 5A),N, N, N, 14914,15161,13914,16102,17545,15161,13914,16102,17545,N/A
7659,2014,Mazda,MAZDA6,i Sport 4dr Sedan (2.5L 4cyl 6A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
